%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
4076,-158.4,-155.42,-84.657,-79.235,-108.2,-119.16,-36.125,-49.287,-56.238,-68.968,-11.751,-42.553,-41.726,-46.816,-7.7198,-45.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4077,-169.09,-162.05,-106.3,-76.788,-123.87,-138.77,-45.94,-18.149,-67.007,-71.769,-19.682,-48.511,-42.583,-60.698,-22.7,-50.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4078,-151.78,-161.68,-84.937,-63.343,-111.55,-122.39,-27.756,-9.0126,-69.778,-81.573,-0.61332,-33.47,-30.441,-54.583,-17.681,-47.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4079,-145.49,-139.33,-78.582,-66.9,-109.24,-120.01,-35.573,-73.875,-64.55,-78.379,-13.545,-47.43,-56.3,-73.469,-20.663,-59.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4080,-140.2,-153.98,-79.231,-86.46,-114.92,-131.64,-51.39,-72.739,-82.325,-103.19,-4.4788,-46.391,-57.163,-65.357,-27.646,-77.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4081,-148.92,-153.64,-84.882,-88.024,-119.61,-130.27,-43.211,-43.605,-74.103,-88,-20.413,-33.353,-59.027,-51.248,-32.63,-84.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4082,-157.65,-146.31,-86.537,-69.589,-104.31,-117.9,-20.033,-49.472,-76.885,-81.815,-29.349,-31.316,-48.894,-47.141,-27.615,-80.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4083,-142.38,-140.99,-88.196,-53.156,-82.004,-97.543,-24.856,-47.338,-60.67,-71.633,-30.285,-32.28,-35.763,-38.037,-19.601,-71.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4084,-138.13,-127.68,-81.857,-30.726,-69.706,-77.187,-15.679,-21.209,-39.457,-54.455,-10.223,-21.246,-7.6343,-25.934,-3.5885,-56.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4085,-112.89,-111.37,-84.523,-34.298,-56.412,-70.835,-56.507,10.92,-27.247,-39.279,-1.1609,-21.213,-5.5075,-34.834,14.422,-40.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4086,-109.65,-118.08,-84.191,-36.872,-53.121,-62.488,-41.333,-28.949,-34.04,-48.105,0.90091,-20.18,-6.3823,-34.735,20.433,-29.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4087,-111.42,-117.79,-85.861,-39.447,-56.834,-64.145,-40.159,-54.821,-33.834,-44.933,-10.038,-22.149,-18.258,-31.638,10.442,-31.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4088,-137.19,-127.5,-108.53,-46.024,-71.549,-82.805,-53.986,-20.693,-57.629,-48.763,1.0238,-13.118,-24.135,-27.542,1.452,-38.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4089,-129.98,-125.23,-100.21,-47.601,-65.265,-71.467,-26.814,-25.567,-47.425,-37.594,14.085,-13.089,-13.013,-24.448,4.4612,-42.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4090,-129.77,-135.96,-101.89,-62.181,-70.985,-78.133,-48.643,-35.443,-39.222,-32.427,6.1476,4.94,4.1096,-9.3544,11.471,-36.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4091,-105.57,-130.7,-69.573,-55.765,-54.71,-62.805,10.525,-16.319,-21.022,-8.262,36.21,13.969,30.231,2.7382,30.481,-12.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4092,-82.38,-114.45,-66.262,-54.351,-48.44,-49.481,-10.309,3.8035,-21.825,-13.099,15.27,-11.003,-0.65071,-27.171,27.49,-6.1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4093,-97.198,-116.21,-81.954,-43.941,-40.174,-49.164,-41.144,-22.074,-36.631,-25.939,4.3292,6.0244,-9.5336,-17.082,14.499,-7.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4094,-121.02,-119.98,-83.65,-45.531,-47.912,-52.85,-51.981,-45.951,-37.439,-25.782,5.388,24.052,-2.4182,6.0058,17.506,9.9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4095,-111.86,-111.76,-88.35,-46.123,-53.654,-56.54,-42.819,-26.829,-27.25,-20.626,-2.5547,11.08,-6.3052,7.0931,15.513,18.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4096,-100.7,-111.54,-74.054,-45.717,-41.399,-50.235,-11.658,-8.7085,-25.064,-24.473,1.5004,17.107,3.8051,12.178,9.5173,12.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4097,-75.554,-100.34,-58.763,-45.315,-37.15,-42.935,4.4986,-17.59,-3.8822,-8.3224,13.554,24.131,13.913,15.26,14.52,15.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4098,-110.42,-128.14,-53.477,-91.917,-29.905,-35.64,52.653,-29.477,16.297,-7.1754,79.606,51.153,76.018,57.338,56.522,59.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4099,-131.29,-149.95,-39.196,-73.523,-22.666,-38.352,15.804,8.6359,64.47,29.966,63.654,19.173,47.118,15.412,78.52,83.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4100,-173.17,-147.78,-101.92,-27.13,-86.43,-94.068,-53.048,-5.2519,-28.359,-40.895,-17.3,-27.811,-34.784,-42.517,33.515,49.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4101,-185.06,-194.61,-100.64,-93.74,-99.2,-109.79,-30.901,-82.141,-59.193,-66.76,13.745,-3.7951,-10.688,-11.448,1.5084,31.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4102,-219.95,-231.45,-127.37,-104.35,-127.97,-137.52,-39.755,-71.03,-61.028,-68.628,-6.2085,-14.78,-33.593,-29.381,-8.4975,19.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4103,-267.86,-255.29,-157.11,-121.97,-146.75,-149.25,-51.61,-51.922,-92.866,-74.498,7.8379,4.2335,-10.5,-9.3163,7.4975,22.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4104,-284.78,-282.15,-165.84,-138.59,-146.53,-153.98,-48.466,-38.816,-72.707,-62.37,16.884,10.248,-8.4077,0.74708,26.492,41.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4105,-265.7,-272.02,-163.59,-125.21,-154.32,-158.72,-60.323,-25.711,-77.55,-62.245,-13.072,-27.74,-54.318,-42.192,10.485,28.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4106,-243.63,-250.89,-161.33,-98.827,-149.11,-151.47,-50.182,-12.608,-101.4,-88.122,-17.029,-11.727,-55.23,-51.132,-20.524,2.6915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4107,-247.57,-234.78,-143.08,-95.45,-128.91,-136.22,-48.044,-63.504,-87.244,-86.003,-21.987,-16.716,-58.144,-62.075,-38.535,-6.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4108,-221.52,-221.67,-127.84,-100.08,-122.7,-122.97,-77.905,-88.401,-72.096,-88.886,-11.945,-16.707,-49.059,-50.02,-29.545,11.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4109,-222.48,-220.57,-117.59,-82.704,-101.51,-107.73,-33.772,-40.301,-56.949,-67.773,15.096,3.302,-31.977,-22.967,-7.5556,48.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4110,-190.45,-183.48,-88.358,-57.336,-82.316,-88.496,-17.643,-24.202,-46.807,-45.662,-6.8657,-19.691,-42.897,-32.915,-3.5668,52.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4111,-189.43,-173.4,-111.13,-53.971,-90.128,-92.265,-47.514,-61.104,-63.667,-53.554,-52.826,-39.684,-68.817,-51.864,-29.578,25.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4112,-194.41,-187.32,-113.9,-69.61,-87.944,-95.04,-49.384,-48.009,-88.529,-69.448,-59.787,-35.677,-70.738,-50.816,-53.588,8.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4113,-197.4,-181.26,-112.67,-68.252,-88.766,-89.82,-54.258,16.085,-91.394,-60.347,-55.75,-23.673,-73.663,-53.771,-58.6,3.0845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4114,-194.41,-181.2,-111.46,-73.895,-101.59,-100.61,-60.132,-13.819,-102.26,-64.248,-72.713,-28.669,-91.588,-74.727,-68.614,-15.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4115,-178.42,-196.16,-104.24,-87.541,-101.42,-103.39,-53.008,-80.726,-104.13,-82.152,-65.678,-28.667,-76.517,-67.686,-69.629,-25.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4116,-166.44,-160.12,-83.029,-55.189,-88.256,-85.188,-70.885,-47.637,-91.004,-71.058,-61.644,-44.666,-70.447,-69.647,-60.645,-26.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4117,-187.47,-164.09,-107.82,-59.839,-96.093,-96.987,-56.765,-40.546,-98.88,-72.966,-64.61,-44.666,-68.381,-72.61,-51.663,-20.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4118,-180.5,-181.07,-102.62,-68.493,-97.935,-96.79,-65.649,-32.458,-92.76,-73.878,-50.579,-42.667,-56.317,-62.577,-38.683,-4.6537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4119,-165.55,-184.06,-83.42,-77.149,-96.782,-94.6,-50.534,-33.371,-67.643,-60.793,-28.548,-30.669,-40.255,-45.545,-21.703,16.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4120,-173.61,-183.06,-80.227,-69.809,-91.634,-97.414,-30.42,-5.2862,-59.529,-54.711,-18.519,-13.673,-33.195,-40.516,-3.7248,32.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4121,-145.67,-177.07,-74.038,-66.472,-95.49,-98.234,-34.308,-24.202,-52.418,-64.633,-39.491,-30.678,-61.137,-72.489,-11.747,24.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4122,-143.75,-179.08,-73.854,-83.137,-93.35,-99.058,-46.198,-35.118,-68.309,-78.557,-56.462,-50.682,-88.079,-93.463,-46.77,4.5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4123,-175.83,-185.11,-96.676,-89.806,-113.22,-123.89,-63.092,-68.038,-97.203,-94.483,-96.437,-70.689,-128.03,-120.44,-88.793,-15.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4124,-187.92,-185.15,-113.5,-81.478,-115.09,-116.72,-82.988,-90.959,-123.1,-117.41,-120.41,-73.696,-138.97,-130.42,-120.82,-38.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4125,-140.02,-149.19,-92.333,-61.153,-77.962,-86.565,-68.885,-59.88,-108,-100.35,-77.389,-63.704,-97.926,-105.4,-110.84,-39.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4126,-136.14,-150.24,-91.169,-75.832,-88.842,-99.412,-47.786,-38.804,-89.91,-91.281,-48.366,-52.714,-81.879,-94.383,-77.871,-24.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4127,-149.26,-159.31,-98.008,-95.515,-97.727,-105.26,-55.688,-60.732,-82.817,-91.22,-46.343,-39.726,-76.832,-82.369,-47.899,-1.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4128,-153.38,-161.38,-101.85,-112.2,-97.618,-111.12,-64.592,-66.661,-90.727,-92.163,-50.32,-60.738,-79.787,-93.356,-35.927,10.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4129,-151.52,-156.46,-88.702,-106.89,-100.51,-105.98,-44.496,-45.589,-101.64,-99.109,-47.297,-54.75,-66.743,-80.344,-34.953,11.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4130,-131.67,-137.55,-73.555,-91.581,-84.41,-93.851,-29.401,-50.52,-78.556,-75.057,-47.276,-45.765,-52.702,-70.336,-36.982,8.8759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4131,-131.82,-149.65,-78.413,-98.274,-81.313,-93.723,-44.311,-40.451,-71.476,-83.008,-52.258,-54.781,-53.664,-73.331,-34.012,3.9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4132,-109.99,-122.76,-71.276,-69.971,-61.22,-66.601,-62.222,17.615,-65.398,-66.962,-46.242,-29.799,-53.63,-47.329,-21.046,1.9486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4133,-116.16,-121.87,-71.144,-77.672,-70.133,-82.484,-58.134,-41.322,-73.325,-47.92,-61.227,-26.819,-75.598,-63.33,-24.081,-11.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4134,-122.34,-128,-87.016,-91.376,-88.051,-96.373,-65.049,-66.261,-91.255,-79.882,-55.213,-52.84,-81.568,-90.333,-40.118,-36.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4135,-96.532,-105.13,-74.893,-92.08,-78.972,-83.265,-52.966,-36.199,-87.186,-79.845,-50.197,-45.86,-68.537,-82.335,-42.153,-42.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4136,-96.731,-119.28,-54.774,-98.787,-71.897,-84.163,-17.886,-22.14,-75.12,-74.81,-40.182,-34.881,-60.508,-75.339,-24.186,-23.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4137,-100.94,-113.43,-64.659,-85.499,-70.828,-79.067,-36.807,-11.084,-72.057,-72.779,-45.171,-64.904,-70.482,-91.346,-22.221,-20.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4138,-114.15,-104.59,-63.551,-93.214,-79.765,-86.976,-36.73,-46.025,-75.999,-79.752,-36.159,-66.927,-55.457,-91.354,-33.256,-38.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4139,-101.38,-102.76,-52.446,-106.93,-74.706,-85.892,-35.656,-72.97,-69.943,-86.727,-29.148,-60.952,-56.435,-86.366,-44.294,-60.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4140,-84.614,-103.94,-54.346,-117.65,-80.652,-86.812,-45.584,-77.918,-66.892,-77.705,-49.139,-64.979,-82.416,-90.38,-58.333,-81.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4141,-85.856,-106.12,-55.251,-108.38,-86.602,-99.737,-55.512,-76.866,-93.844,-83.687,-58.128,-69.006,-93.397,-96.395,-72.372,-106.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4142,-82.106,-97.319,-49.16,-95.103,-82.556,-92.667,-35.441,-41.816,-106.8,-89.67,-59.117,-65.035,-98.379,-92.413,-80.41,-113.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4143,-111.37,-105.52,-69.073,-86.833,-83.516,-90.602,-45.372,-20.768,-101.75,-77.655,-67.107,-54.065,-106.36,-88.432,-85.449,-101.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4144,-103.63,-96.736,-73.993,-75.567,-78.48,-92.544,-45.307,-28.722,-99.71,-72.644,-70.099,-37.095,-91.35,-72.453,-74.488,-69.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4145,-104.91,-106.96,-86.917,-87.304,-98.448,-105.49,-38.244,-15.675,-100.67,-78.636,-74.093,-47.125,-94.34,-91.476,-63.53,-52.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4146,-98.195,-114.19,-78.845,-64.043,-94.42,-100.44,-71.18,-60.631,-97.637,-91.63,-45.089,-52.155,-81.331,-103.5,-52.573,-64.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4147,-123.49,-121.42,-93.777,-80.785,-107.4,-117.39,-62.119,-72.588,-94.604,-102.63,-58.086,-61.188,-96.325,-119.53,-63.617,-88.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4148,-112.79,-119.67,-72.715,-89.53,-113.38,-117.35,-18.061,-63.545,-102.57,-111.63,-60.085,-72.223,-99.322,-124.56,-79.662,-95.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4149,-117.1,-122.93,-59.657,-82.279,-108.36,-118.32,-29.006,-18.504,-84.548,-104.63,-45.083,-69.257,-82.32,-110.59,-75.707,-68.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4150,-95.417,-111.19,-45.604,-51.031,-86.354,-97.289,-38.953,8.535,-74.527,-95.635,-59.081,-76.293,-87.32,-111.62,-77.751,-53.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4151,-57.746,-84.464,-27.557,-29.786,-64.351,-73.267,-30.901,-31.429,-68.509,-89.644,-62.082,-84.331,-90.324,-119.66,-92.797,-79.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4152,-82.082,-83.745,-48.516,-30.543,-70.353,-86.25,-25.854,-72.392,-82.496,-101.66,-65.085,-90.371,-93.33,-118.7,-108.85,-108.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4153,-75.427,-66.036,-46.48,-24.303,-71.36,-81.238,-26.81,-53.36,-73.485,-90.672,-93.09,-97.412,-109.34,-119.74,-122.9,-122.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4154,-84.781,-79.336,-73.449,-35.069,-94.373,-104.23,-84.768,-43.33,-104.48,-99.692,-115.1,-85.453,-136.35,-119.78,-130.95,-114.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4155,-76.144,-72.643,-52.422,-12.836,-78.389,-88.232,-47.726,-9.2989,-117.47,-83.713,-79.101,-51.493,-110.36,-80.826,-110,-73.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4156,-66.513,-74.957,-36.399,-3.6057,-79.408,-86.234,-9.6856,-12.268,-87.471,-60.736,-63.108,-57.535,-109.38,-93.871,-88.054,-53.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4157,-76.889,-75.28,-40.381,-4.3788,-73.433,-83.243,-4.6484,23.761,-83.472,-70.762,-30.116,-32.576,-91.391,-84.918,-62.107,-37.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4158,-66.275,-58.613,-19.368,-6.1567,-59.464,-67.258,22.386,-18.214,-69.477,-65.792,7.8715,-14.621,-62.411,-72.969,-27.161,-6.3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4159,-24.671,-44.954,15.639,-10.938,-45.5,-54.278,45.418,-42.19,-34.485,-64.826,5.8589,-23.666,-59.433,-77.023,-5.217,17.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4160,-65.075,-83.303,-23.358,-27.721,-64.539,-78.303,-13.552,-7.1667,-53.496,-74.862,-14.153,-24.713,-83.456,-75.077,-22.274,7.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4161,-92.486,-97.659,-49.359,-33.506,-85.582,-94.331,-51.524,-4.1445,-74.508,-73.9,-51.165,-43.759,-115.48,-91.132,-67.331,-23.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4162,-107.9,-111.02,-81.364,-57.296,-109.63,-119.36,-82.496,-63.125,-116.52,-99.94,-131.18,-80.806,-163.5,-124.19,-128.39,-60.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4163,-113.33,-112.4,-79.374,-62.09,-107.68,-117.4,-86.473,-50.107,-136.54,-119.98,-112.19,-75.855,-138.53,-112.25,-149.45,-75.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4164,-85.762,-85.777,-70.39,-40.886,-88.735,-92.446,-60.453,-0.09112,-99.564,-94.029,-80.212,-61.905,-109.56,-90.311,-125.51,-59.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4165,-72.206,-73.167,-53.413,-32.686,-67.797,-79.497,-19.436,-35.078,-93.591,-81.079,-65.231,-56.956,-101.6,-88.375,-96.567,-47.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4166,-67.657,-81.565,-43.44,-52.489,-79.863,-90.552,-38.42,-80.063,-87.619,-90.132,-52.25,-79.008,-96.633,-101.44,-83.628,-53.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4167,-83.116,-91.97,-54.472,-38.293,-93.934,-97.611,-30.405,-54.049,-92.651,-96.186,-44.27,-65.061,-97.671,-99.509,-74.689,-56.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4168,-77.584,-79.383,-43.508,-57.101,-90.009,-98.676,-14.395,-61.037,-97.687,-90.243,-21.291,-38.113,-78.711,-83.578,-50.751,-39.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4169,-87.057,-104.8,-17.549,-70.911,-99.088,-104.75,-26.385,-72.029,-81.725,-84.303,-12.312,-62.168,-83.752,-90.65,-35.815,-24.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4170,-100.54,-86.232,-76.594,-16.725,-122.17,-131.82,-72.376,-65.023,-108.77,-112.37,-84.334,-112.22,-140.79,-144.72,-69.878,-63.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4171,-120.03,-81.668,-112.64,-24.543,-110.26,-117.9,-73.371,-13.017,-129.81,-135.43,-87.356,-82.279,-117.84,-112.8,-94.942,-91.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4172,-83.521,-67.111,-48.696,-14.364,-58.352,-59.983,-42.368,5.9847,-82.857,-84.501,-64.38,-52.336,-93.887,-79.876,-89.007,-76.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4173,-25.024,-29.562,-23.754,-3.1877,-32.449,-41.072,-48.366,-41.014,-52.907,-40.573,-64.405,-43.395,-92.935,-73.955,-76.071,-43.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4174,-35.535,-47.021,-52.817,-23.014,-60.551,-67.167,-54.365,-66.012,-71.959,-66.647,-91.43,-72.454,-117.98,-104.03,-84.135,-51.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4175,-86.053,-78.488,-69.884,-38.844,-79.657,-77.267,-43.365,-54.011,-90.014,-88.724,-93.455,-61.513,-105.03,-95.116,-99.198,-76.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4176,-68.579,-68.962,-50.957,-37.678,-66.767,-73.372,-56.369,-26.014,-57.073,-68.803,-77.481,-44.573,-87.088,-75.197,-98.262,-77.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4177,-89.111,-75.443,-64.032,-26.514,-69.881,-72.48,-73.376,-26.019,-61.134,-58.883,-74.51,-56.634,-95.143,-77.281,-93.328,-74.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4178,-97.648,-71.93,-50.112,-25.352,-74.997,-76.592,-50.385,-31.025,-72.198,-57.966,-50.539,-53.696,-93.2,-75.367,-84.396,-73.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4179,-98.194,-88.425,-66.198,-43.192,-91.119,-96.709,-35.396,-44.032,-92.265,-71.052,-41.569,-53.76,-103.26,-82.457,-82.465,-70.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4180,-100.75,-94.926,-70.288,-30.034,-97.244,-95.83,-45.409,-28.04,-98.334,-72.142,-36.6,-47.824,-82.32,-66.547,-69.535,-56.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4181,-58.305,-67.433,-35.381,-22.88,-89.371,-93.954,-13.423,-23.049,-74.404,-52.232,-10.631,-30.889,-66.38,-49.639,-41.604,-37.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4182,-92.871,-85.947,-54.479,-54.73,-110.5,-114.08,-23.439,-61.06,-81.477,-65.325,-31.664,-51.955,-82.442,-72.731,-30.672,-38.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4183,-116.44,-115.47,-64.582,-64.58,-118.64,-115.22,-45.458,-33.07,-85.552,-85.419,-27.697,-30.02,-67.505,-54.824,-31.741,-48.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4184,-80.018,-78.995,-44.687,-35.433,-71.774,-75.351,-4.4759,-20.082,-47.628,-56.514,0.27078,-5.0849,-21.569,-18.917,-13.81,-34.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4185,-72.601,-63.526,-34.795,-19.287,-47.914,-49.49,-35.496,-25.097,-11.705,-33.609,-26.762,-23.152,-35.633,-30.013,-9.8795,-33.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4186,-65.191,-63.065,-34.909,-18.146,-40.059,-43.635,-43.519,-37.114,-24.785,-35.709,-31.795,-28.22,-47.7,-26.111,-29.949,-50.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4187,-31.789,-47.612,-19.027,-12.009,-20.208,-30.784,-32.544,-22.131,-11.869,-13.812,-37.828,-23.286,-47.767,-14.209,-48.018,-56.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4188,-38.391,-41.164,-22.149,0.12665,-25.36,-26.937,-39.568,5.851,-14.954,-0.91527,-46.863,-2.3543,-52.836,-2.3084,-46.087,-40.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4189,-14.001,-20.725,1.7253,9.2582,-2.5168,-12.095,-7.5941,-15.169,0.95782,13.978,-7.8977,11.577,-23.906,13.592,-15.157,-18.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4190,-28.616,-20.291,-8.4034,-0.61201,-4.6754,-15.255,-4.6211,-20.185,16.869,5.8716,-1.9325,7.5089,-16.975,8.4931,9.7745,-12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4191,-20.236,-14.86,-16.534,5.5156,-2.8362,-9.4186,-6.6498,3.7934,16.779,6.7657,11.033,18.439,2.9546,17.392,33.705,1.8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4192,-31.863,-16.438,-24.671,12.64,-3.0019,-12.588,-6.682,25.769,8.6858,11.656,20.997,27.367,13.881,35.288,57.635,30.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4193,-20.496,11.979,-9.813,60.761,14.828,10.239,1.2854,66.743,23.59,32.542,34.96,13.294,11.807,33.182,71.563,41.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
