%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
7518,-42.67,-19.85,-44.51,39.12,-63.26,-29.78,33.52,27.62,-5.6,5.267,-51.44,-80.78,-36.1,-17.77,-69.37,-40.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7519,-27.16,-12.59,-55.7,11.39,-65.51,-25.78,25.86,10.89,5.335,1.513,-40.52,-69.07,-34.19,-19.94,-70.43,-39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7520,-31.93,-18.95,-77.71,-23.41,-74.79,-46.42,11.67,6.236,-7.931,-9.879,-55.89,-87.69,-58.22,-40.36,-93.21,-58.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7521,-59,-42.48,-86.13,-33.34,-87.5,-60.1,6.723,3.601,-15.26,-14.73,-62.45,-92.05,-61.33,-41.88,-101.9,-61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7522,-54.34,-44.38,-99.88,-51.92,-96.17,-55.72,13.07,-2.902,-11.11,-15.28,-50.57,-80.63,-53.29,-36.54,-103.7,-62.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7523,-49.29,-51.93,-122.4,-69.2,-102.8,-72.87,-16.69,-9.582,-14.74,-28.18,-45.74,-83.93,-65.11,-46.66,-96.66,-67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7524,-62.42,-74.41,-126.1,-61.26,-102.7,-90.17,-55.47,-22.31,-11.78,-39.85,-30.69,-67.51,-59.21,-42.69,-56.02,-42.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7525,-53.47,-77.97,-131.3,-69.89,-101.6,-83.61,-61.77,-37.84,3.411,-44.11,-7.15,-37.39,-40.19,-32.9,-21.04,-17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7526,-40.52,-77.9,-154.8,-97.66,-114.1,-83.27,-66.09,-43.39,8.531,-49.46,-3.184,-31.83,-38.72,-36.81,-15.03,-12.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7527,-42.63,-77.09,-164.5,-100.5,-128.2,-84.23,-66.62,-39.65,-3.752,-43.18,-3.605,-23.97,-23.19,-24.14,-6.319,9.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7528,-38.15,-57.56,-170.3,-99.12,-131.3,-77.81,-55.15,-41.71,-14.38,-31.9,6.42,-10.18,0.9831,-5.159,-3.667,25.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7529,-37.26,-47.71,-201.6,-126.6,-136.6,-89.05,-65.7,-56.62,-6.052,-37.8,12.27,-14.42,-3.597,-13.82,-11.53,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7530,-46.12,-51.73,-225.7,-151.9,-146.7,-104.4,-78.43,-64.55,3.744,-45.62,16.13,-10.54,-9.398,-23.44,6.085,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7531,-44.38,-42,-215.3,-149.1,-148.9,-101.8,-64.2,-51.09,-4.199,-42.23,31.42,10.09,2.351,-14.92,39.04,40.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7532,-38.05,-32.01,-203.8,-146.1,-149.2,-101.9,-57.01,-44.91,-6.375,-38,48.25,18.15,8.035,-7.936,49.27,40.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7533,-41.58,-30.02,-217.2,-158.7,-160.5,-110.7,-60.53,-57.81,8.83,-29.05,45.68,8.559,6.65,-6.104,33.13,23.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7534,-43.1,-17.77,-228.5,-161.3,-169.1,-105.5,-44.34,-50.47,14,-19.22,28.85,-2.993,3.64,-9.79,9.627,0.7234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7535,-30.15,-2.59,-214.2,-152.1,-155.8,-83.53,-19.3,-23.19,8.677,-21.84,25.58,2.133,2.446,-19.78,3.885,-8.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7536,-9.799,8.034,-197.3,-141.5,-134.3,-60.96,0.5137,-12.92,16.83,-21.21,38.42,22.82,14.98,-20.59,13.43,5.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7537,5.848,23.99,-191.8,-122.9,-132.7,-51.05,15.43,-8.313,27,-10.98,39.51,31.08,28.09,-12.59,8.582,18.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7538,8.839,33.34,-186.6,-116.4,-145.8,-55.77,12.11,-2.304,19.11,-9.778,24.78,22.55,28.58,-5.87,-6.121,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7539,-1.34,26.64,-191.4,-128.8,-150.6,-65.35,0.2418,-15.07,4.34,-14.11,15.64,11.65,27.27,0.2748,-12.59,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7540,-16.66,18.72,-210.6,-136.9,-158.5,-75.19,-0.0424,-31.35,-9.859,-20.44,9.486,-8.986,18.05,-5.257,-24.41,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7541,-32.92,9.255,-227.6,-153.2,-181.3,-88.59,-5.066,-39,-24.36,-36.44,-2.222,-34.67,-4.666,-26.68,-40.26,-25.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7542,-46.99,-6.677,-238.4,-174.5,-194.7,-102.4,-16.26,-41.24,-25.35,-46.67,-1.975,-40.9,-21.6,-44.67,-36.51,-49.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7543,-50.83,-16.11,-243.2,-176.2,-195.3,-113.4,-13.39,-31.5,-14.09,-49.26,11.14,-35.35,-32.36,-58.2,-23.17,-63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7544,-49.61,-21.03,-242.9,-182.1,-198.9,-123.9,-15.97,-34.58,-12.97,-60.28,9.573,-42.84,-49.5,-75.96,-26.28,-77.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7545,-57.16,-33.09,-245.8,-196,-198,-134.1,-37.95,-58.06,-30.38,-65.64,-7.317,-54.59,-56.6,-78.96,-33.4,-75.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7546,-64.92,-40.81,-249.5,-199,-194.1,-137.3,-51,-64.58,-40.66,-58.51,-6.303,-45.99,-38.6,-58.56,-20.21,-50.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7547,-53.86,-37.91,-252.7,-211.3,-193.4,-132.7,-58.11,-64.12,-15.85,-58.61,14.36,-28.6,-23.13,-45.34,-8.663,-34.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7548,-43.31,-46.91,-261.6,-228.6,-190.2,-138.5,-89.34,-79.72,2.71,-66.87,15.92,-34.41,-32.18,-50.2,-23.77,-45.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7549,-61.48,-67.77,-270,-228.2,-197.2,-157.3,-124.8,-88.39,-30.62,-72.28,0.1437,-54.34,-38.33,-46.15,-34.51,-51.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7550,-84.41,-71.72,-279.9,-231.6,-219.2,-172.1,-133.1,-88.86,-61.01,-74.5,-1.39,-60.19,-30.5,-37.29,-21.74,-46.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7551,-92.39,-66.86,-296.4,-250.9,-236.8,-185.5,-128.5,-95.11,-46.02,-75.63,2.205,-53.3,-27.8,-41.23,-10.05,-44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7552,-94.66,-63.77,-288.1,-253,-231.5,-184.5,-115.8,-87.11,-25.29,-71.54,6.414,-38.27,-18.02,-34.55,-4.509,-36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7553,-77.2,-42.53,-250,-222.6,-204.1,-157.3,-93.47,-61.75,-23.54,-61.77,13.82,-27.63,-7.065,-24.69,-13.04,-38.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7554,-56.45,-30.1,-239.5,-200.2,-194,-149.7,-95.59,-53.28,-36.35,-62.29,-5.086,-45.78,-25.83,-46.43,-53.58,-75.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7555,-67.99,-49.6,-252.8,-207.1,-211.3,-162.9,-115.2,-62.69,-41.07,-71.59,-30.45,-68.18,-41.97,-65.4,-88.52,-103.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7556,-76.51,-56.52,-236,-204.2,-204.4,-146.7,-108.4,-55.9,-15.91,-64.31,-9.572,-52.57,-23,-48.22,-68.64,-88.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7557,-52.84,-42.21,-209.1,-181.2,-169.5,-118.7,-85.11,-35.67,17.08,-42.86,47.5,-5.101,9.981,-19.54,-0.1783,-38.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7558,-19.09,-25.43,-192.3,-165.6,-141.5,-100.8,-63.2,-22.73,44.84,-27.35,101.7,39.29,40.42,4.553,63.95,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7559,2.379,-9.071,-176.9,-160.8,-135.8,-92.47,-52.97,-21.15,54.6,-30.89,106.4,37.16,37.69,1.243,58.47,7.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7560,-18.81,-29.34,-201.2,-174.6,-171.7,-121.1,-80.56,-47.52,9.277,-62.79,41.62,-15.76,-10.08,-43.62,-10.46,-59.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7561,-73.01,-75.51,-250.2,-207.9,-223.3,-165.4,-119.5,-88.45,-55.59,-98.65,-34.03,-72.04,-55,-88.69,-78.03,-121.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7562,-112.6,-91.73,-256.5,-225.6,-232.9,-181.6,-133,-92.92,-77.81,-108,-75.25,-113,-86.22,-115.1,-124.3,-161.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7563,-135.2,-99.76,-241.2,-219.2,-215.4,-183.6,-135.8,-72.44,-70.23,-106.4,-86.66,-133.9,-112.4,-132.1,-143.7,-179.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7564,-141.7,-116.1,-241.6,-218.6,-213.8,-182.8,-131.7,-72.58,-63.2,-113,-75.86,-123.6,-114,-131.7,-132.4,-168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7565,-130.1,-114.7,-242.3,-226.7,-221.6,-180.4,-125.5,-85.36,-65.24,-125.1,-65.72,-112.8,-115,-134.6,-126.5,-164.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7566,-126.6,-116.5,-235.8,-217.8,-209.4,-181.5,-134.1,-91.49,-59.91,-140.7,-54.86,-108.4,-125.2,-150.9,-123.8,-168.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7567,-121.3,-126.6,-228.4,-204.6,-184.6,-174.5,-144.4,-96.68,-35.32,-152.7,-33.26,-88.32,-111.8,-151.9,-106.8,-154.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7568,-104.6,-119.8,-230.8,-218.7,-182.8,-167.5,-149.5,-101.2,-29.18,-155.8,-33.94,-82.13,-101.3,-146.8,-109.8,-156.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7569,-102.8,-111.1,-235.1,-233.9,-192,-168.7,-147.6,-93.38,-42.53,-149.9,-43.87,-95.91,-110.5,-148.4,-122.9,-168.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7570,-106.1,-106.1,-225.8,-221.6,-187.5,-162.1,-130.8,-72.8,-33.14,-134.2,-30.93,-96,-100.2,-136.8,-120,-158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7571,-99.69,-89.22,-227.5,-213,-191.4,-160.4,-126.1,-60.64,-24.67,-120.1,-30.77,-96.45,-81.79,-121.2,-135.3,-159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7572,-100.6,-73.46,-245.9,-224.9,-207.3,-182.2,-147.1,-68.96,-44.72,-118.2,-49.96,-109.7,-81.86,-115.1,-161.8,-178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7573,-114,-76.95,-255.5,-238.3,-222,-211.9,-167,-84.64,-66.87,-123.3,-60.54,-120,-84.55,-108.8,-161.3,-175.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7574,-131.9,-92.98,-258.7,-242,-232.8,-223.4,-176.9,-99.07,-76.39,-127.3,-61.9,-117.9,-76.95,-97.66,-132.9,-150.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7575,-128.5,-93.62,-256.4,-242.2,-217.6,-203.6,-176.3,-113.7,-67.24,-123.8,-37.95,-89.84,-52.65,-78.04,-81.66,-112.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7576,-94.25,-72.57,-250.7,-253.1,-192.9,-178,-163.5,-119.8,-46.37,-118.1,-4.912,-63.31,-32.63,-65.7,-47.76,-87.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7577,-78.22,-61.58,-248.4,-252.1,-195.8,-172.5,-145.5,-105.7,-41.77,-119,-6.396,-73.38,-42.31,-73.78,-59.57,-100.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7578,-84.34,-55.4,-225.8,-210.5,-192.7,-158.7,-111.3,-73.66,-37.43,-108.5,-8.985,-76.37,-43.4,-69.77,-65.87,-114.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7579,-64.27,-28.1,-189.1,-169.7,-167.1,-130.4,-68.76,-41.46,-20.1,-84.83,3.643,-58.35,-26.41,-57.58,-65.94,-121.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7580,-48.67,-15.91,-177.8,-163,-163.4,-131.3,-59.18,-31.56,-28.21,-81.67,-10.55,-63.23,-33.75,-69.46,-92.34,-151.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7581,-65.23,-32.4,-185.5,-167,-173.9,-147,-69.49,-37.95,-42.68,-88.31,-20.04,-63.41,-36.33,-69.11,-96.37,-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7582,-55.24,-25.18,-189.6,-174.5,-165.9,-130.9,-55.39,-28.04,-20.52,-73.19,1.93,-39.37,-11.21,-46.66,-78.79,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7583,-26.21,-1.483,-186.9,-177.7,-161.5,-109.4,-36.69,-11.16,-12.31,-60.4,-1.845,-45.08,-9.571,-53.31,-95.65,-147.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7584,-37.64,-3.933,-177.3,-156.4,-170.1,-113.8,-41.02,-18.25,-40.33,-68.13,-24.46,-66.89,-24.44,-71.38,-112.8,-160.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7585,-54.45,-11.56,-171.6,-138.1,-169.8,-116.3,-44.68,-23.87,-38.39,-72.87,-13.24,-57.31,-15.68,-62.47,-101.6,-141.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7586,-40.96,-5.437,-177.7,-149.6,-166.3,-107.7,-35.59,-10.06,-6.501,-67.09,2.993,-50.02,-5.798,-51.83,-104.4,-134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7587,-34.48,-1.623,-186.4,-161.8,-174.2,-111.3,-30.09,-5.851,-4.903,-60.59,-9.472,-68.73,-12.46,-55.7,-126.8,-150.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7588,-47.51,-6.493,-195.9,-167.4,-188.4,-127.6,-35.94,-9.283,-30.62,-60.67,-31.76,-85.38,-23.38,-62.97,-143.5,-158.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7589,-64.65,-20.24,-209.8,-185.4,-198.1,-140.7,-47.28,-7.163,-45.15,-70.28,-53.24,-98.1,-33.34,-69.86,-150.4,-160.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7590,-84.14,-31.71,-218.7,-190,-200.5,-144.4,-51.32,-7.854,-51.2,-79.68,-73.75,-115.9,-38.79,-75.59,-151.6,-166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7591,-99.27,-31.3,-219.8,-177.9,-210.3,-145.4,-48.26,-6.322,-66.41,-80.89,-82.31,-120.9,-37.39,-78.85,-146.8,-165.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7592,-97.89,-27.97,-221.5,-188.5,-221.1,-144.1,-50.29,-6.643,-71.97,-77.83,-72.27,-106.5,-29.7,-74.27,-131.4,-157.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7593,-88.47,-26.46,-223.5,-202.8,-213.6,-144.3,-63.61,-16.51,-65.09,-80.69,-59.8,-102.9,-30.14,-68.97,-120.9,-160.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7594,-102.3,-37.38,-234,-200.2,-216.1,-165.5,-88.61,-20.14,-79.12,-90.52,-61.88,-122.6,-46.06,-71.96,-128.5,-175.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7595,-130.3,-55.02,-256.2,-210.7,-234.5,-188.2,-102.4,-16.72,-90.7,-86.3,-59.94,-127.6,-44.49,-64.49,-129.6,-177.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7596,-132.1,-50.03,-269.3,-227.1,-234.9,-187.3,-92.62,-16.38,-72.87,-71.35,-51.41,-113.7,-24.77,-51.02,-123.9,-167.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7597,-131.6,-40.97,-280.4,-235.4,-241.2,-200.2,-96.71,-19.73,-78.86,-75.37,-69.78,-126.7,-27.15,-58.54,-140.4,-171.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7598,-151.9,-50.03,-298.7,-249.8,-261.9,-227.7,-119.1,-30.3,-113.6,-85.65,-100.3,-156.9,-41.02,-72.32,-164.9,-187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7599,-160.5,-55.14,-295.7,-257.9,-255.1,-225.2,-124.6,-41.52,-118.5,-85.21,-110.1,-166.8,-48.44,-78.94,-174.6,-201.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7600,-161.3,-59.27,-283.2,-254.3,-246,-216.5,-119.5,-42.89,-106.6,-92.39,-116.8,-166.9,-61.79,-89.54,-177.3,-209.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7601,-165.3,-67.17,-289.4,-250.7,-261.7,-227.6,-115.6,-36.1,-111.7,-100.9,-121.2,-164.8,-69.12,-97.06,-178,-207.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7602,-156.5,-68.77,-291.5,-242.8,-263.2,-231.4,-108.5,-30.42,-114,-101.3,-107.2,-159.1,-70.67,-102.3,-180.1,-208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7603,-156.8,-83.48,-284.6,-237.7,-252.5,-226.4,-107.5,-39.25,-112.1,-115.1,-103.8,-168.4,-87.86,-117.6,-193.9,-226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7604,-170,-106.8,-279.4,-239.2,-255.3,-222.4,-107.1,-52.57,-125.4,-136,-125.9,-189.9,-105.8,-132,-217.3,-249.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7605,-167.2,-109.9,-264.5,-233.3,-252.5,-210.3,-100.2,-48.98,-134,-138.3,-142,-203,-108.2,-134.5,-233.3,-259.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7606,-163.1,-102.2,-251.4,-224.4,-239.8,-199.2,-102.1,-42.36,-128.5,-132,-147,-208,-106.5,-132.1,-230.8,-251.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7607,-169,-100.3,-250.9,-221.3,-239.7,-200.5,-110.8,-45.31,-136,-135,-152.6,-207.2,-106.8,-131.3,-217.1,-236.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7608,-164.3,-101.4,-245.5,-221.3,-247.1,-203.6,-112.6,-44.43,-142.2,-140.5,-146.2,-197.3,-106.2,-129.7,-203.2,-231.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7609,-155.9,-97.35,-240.3,-219,-251.6,-205.7,-112.3,-43.02,-137.4,-140.1,-135.7,-188.6,-103.3,-126.1,-195.6,-236.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7610,-158.3,-87.41,-245.9,-212.3,-256.7,-211.9,-114.3,-49.07,-152.8,-138.7,-139.3,-188.1,-99.2,-127.7,-194.3,-243.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7611,-154.5,-82.26,-243.5,-209.6,-248.9,-208.2,-110.6,-54.34,-156,-139,-135.5,-181.7,-91.38,-127.9,-185.2,-237.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7612,-138.4,-81.76,-230,-210.8,-230.5,-194.8,-107.2,-58.71,-122.8,-140.4,-120.4,-169.6,-79.26,-117,-168.5,-217.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7613,-132.9,-80.52,-224.4,-205.2,-228.5,-193.8,-113.6,-60.89,-113.8,-144.3,-116.8,-165.6,-72.16,-110.5,-158.2,-207.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7614,-134.2,-78.66,-216.2,-193.4,-229,-192.9,-110.5,-51.75,-121.2,-145.7,-108.8,-155.6,-67.11,-110.3,-146.5,-201.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7615,-121.8,-68.77,-191.4,-175,-213.7,-175.9,-90.15,-37.62,-106.2,-142.8,-88.53,-132.8,-55.19,-100,-130.9,-182.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7616,-109,-52.97,-163.6,-142.4,-200.5,-161,-74.78,-25.73,-105.3,-141.2,-83.97,-123.7,-46.78,-91.11,-127.7,-175.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7617,-109.1,-42.83,-140.7,-111.7,-193.2,-153.6,-65.78,-18.58,-119.8,-141.7,-91.4,-131.4,-45.11,-91.53,-133.5,-184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7618,-118.1,-39.49,-132.2,-108.3,-197.5,-155.8,-62.76,-28.33,-126.5,-145.5,-94.56,-137.9,-42.38,-88.1,-138.4,-183.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7619,-130.3,-37.35,-144.9,-121,-214.8,-170.5,-71.14,-44.28,-133.1,-148.9,-95.88,-138.7,-42.62,-87.01,-141.1,-184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7620,-123.6,-29.34,-148.6,-123.5,-210.5,-171,-67.8,-42.12,-124.3,-142.7,-91.38,-132.6,-40.79,-88.3,-137.2,-185.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7621,-106.5,-23.55,-137.9,-120.5,-190.3,-157.4,-56.11,-31.93,-109.2,-134.9,-86.24,-125.8,-27.85,-77.33,-136,-172.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7622,-107.2,-27.19,-138.2,-120.9,-188.2,-154.1,-59.98,-28.39,-116.4,-134.5,-91.55,-125.9,-16.44,-68.48,-143.9,-166.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7623,-104.5,-23.36,-140.9,-123,-192.8,-151,-58.29,-34.06,-121.9,-134.7,-95.9,-124.7,-14.25,-73.78,-145,-171.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7624,-91.26,-19.01,-141,-132.6,-193.2,-143,-47.51,-47.63,-116,-135.9,-90.98,-123.3,-14.09,-79.74,-139,-168.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7625,-94.06,-33.45,-142,-136.4,-189.9,-139.5,-52.26,-40.98,-115.5,-139.1,-83.43,-126.2,-14.02,-83.02,-137.9,-165.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7626,-96.33,-38.24,-126.3,-118,-174.6,-129.1,-52.38,-11.26,-108.1,-132.9,-73.38,-119.8,-7.641,-78.6,-133.1,-163.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7627,-83.67,-15.06,-111.4,-100.5,-160.1,-115.7,-35.86,0.8339,-98,-119.5,-64.17,-104.2,7.355,-64.29,-124.4,-157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7628,-78.02,3.684,-120.3,-100.4,-156.8,-116.4,-28.92,-0.993,-100.1,-112.4,-64.54,-97.91,15.07,-62.24,-127.3,-164.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7629,-75.66,7.683,-124.2,-99.26,-152.9,-117,-25.58,7.792,-90.73,-108.9,-63.78,-94.68,18.41,-67.95,-130.3,-169.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7630,-61.46,20.87,-110.7,-88.72,-143.8,-101.6,-10.35,17.25,-70.02,-100.1,-53.48,-81.29,34.39,-57.29,-121,-154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7631,-50.77,38.12,-104.1,-85.04,-137.7,-91.96,-5.224,20.36,-75.88,-94.84,-56.15,-75.29,45.72,-47.6,-121.1,-150.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7632,-59.89,33.2,-109.8,-95.13,-145.7,-107.7,-20.18,11.06,-96.72,-104.8,-76.14,-88.17,33.45,-55.36,-133.2,-163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7633,-75.1,14.26,-112.8,-99.37,-156.4,-123.5,-31.54,-6.44,-100.2,-119,-80.76,-96.63,18.36,-62.76,-132.7,-167.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7634,-72.04,6.178,-106.5,-87.95,-144,-111.8,-27.27,-4.996,-97.34,-123.1,-65.63,-90.97,14.99,-64.53,-128.5,-167.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7635,-56.15,3.756,-101,-82.82,-125.9,-95.04,-21.95,2.308,-92.41,-125,-58.73,-91.5,10.39,-65.53,-137.9,-174.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7636,-53.6,-2.95,-104.8,-91.98,-131.1,-103.4,-27.82,-8.127,-81.24,-129.6,-62.44,-99.81,7.633,-57.42,-141,-176.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7637,-63.09,-0.953,-111.9,-99.49,-140.3,-117.8,-36.9,-11.58,-77.14,-120.5,-58.45,-97.02,20.78,-40.17,-128.5,-164.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
