%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
10445,85.13,90.06,28.6,105.7,112.9,142,127.8,170.5,119.8,67.36,175.4,89.38,17.39,110.3,77.36,76.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10446,97.49,88.2,35.8,91.78,93.44,136,133.9,184.8,137.4,88.38,179.3,104.3,16.54,110.4,83.69,80.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10447,108.2,75.39,50.99,92.86,110.6,144.9,141.5,175.4,125.7,84.68,179.2,109.6,10.51,100.5,82.69,72.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10448,129.6,80.22,90.27,111.9,148.4,167.2,156.5,151,119.3,80.67,173.1,110.3,6.598,94.34,73.09,62.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10449,126.6,81.53,87.23,101.2,130.1,161.4,167.5,154.2,129.3,82.01,159.3,98.49,-5.523,89.87,60.05,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10450,98.77,76.13,64.51,119.8,111.5,148.8,166,181.1,134.6,85.99,159.1,83.82,-18.27,91.82,61.15,37.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10451,98.77,76.9,77.34,155.8,137.4,161.9,155.9,193,144,82.73,177.5,82.02,-20.55,95.93,72.11,44.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10452,121.7,69.41,82.2,133,144,170.7,149.4,184.4,147.4,77.28,189,87.2,-22.05,90.25,79.52,54.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10453,123.6,59.41,72.23,81.79,127.9,154.4,145.4,168,138.2,77.15,185.5,87.91,-26.47,83.53,89.94,63.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10454,111.6,63.81,75.66,88.98,124.2,141.2,137.6,154,138,62.61,173.9,74.53,-26.37,81.82,94.85,68.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10455,99.45,71.47,59.73,123.4,110.2,141.1,131.7,150.1,122.5,48.91,157.6,56.71,-21.32,77.72,80.22,65.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10456,89.77,82.27,44.52,78.78,95.74,143.9,134.2,161.3,94.22,70.54,155.9,68.39,-8.219,80.69,77.02,71.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10457,109.1,106.9,67.25,30.17,111,159.2,146,186.5,113.9,96.68,175.7,92.29,6.232,96.65,95.82,84.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10458,134.1,122.9,63.36,91,117.5,171.5,149.2,198.8,141.6,94.1,175.3,77,-3.537,103.9,90.07,69.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10459,119.1,112.4,31.05,128.9,97.89,154.8,130.7,189.1,116.9,88.77,141.2,52.64,-25.45,102.5,67.46,52.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10460,101.5,96.37,40.6,81.35,89.89,141,120.8,194,98.59,97.69,126.5,65.08,-21.45,115.8,76.29,74.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10461,115.3,89.94,50.14,83.3,95.85,151.3,132.5,213.5,112.6,103.6,143.6,75.48,-7.146,127.3,93.24,101.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10462,132.8,91.89,31.93,92,101.1,152.6,136.9,217.3,115.9,102.8,146,61.69,-10.91,113.4,87.73,104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10463,136.3,98.32,42.4,25.3,103.9,141.4,135.7,214,114.5,103.1,137.5,58.92,-17.95,96.64,83.49,99.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10464,129.2,96.01,58.05,16.55,98.54,141.4,146.7,213.4,108.2,96.97,150.8,67.61,-22.02,93.05,88.47,88.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10465,125.1,88.7,51.35,96.69,95.64,145.8,161,202.1,84.79,89,162.5,67.08,-27.89,91.67,93.18,75.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10466,133.1,93.77,55.86,127.4,96.18,143.1,171.5,184.4,80.61,94.31,150.2,64.75,-23.31,92.77,97.2,75.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10467,136,102.9,51.04,107,82.08,138.8,179.4,187.8,95.43,99.65,138.2,63.47,-13.79,97.71,91.39,77.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10468,127.3,107.2,32.32,107.7,68.57,127.7,176.4,207.2,97.49,92.04,140,50.3,-15.34,101.2,77.06,72.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10469,113.4,111.5,38.61,94.13,70.59,104.9,158.4,199.4,104.5,81.85,143.7,29.8,-22.53,104.9,63.87,62.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10470,95.12,108.4,43.06,36.18,66.16,86.51,139,175.5,107.5,73.52,140.9,23.05,-27.93,104.7,53.06,48.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10471,86.45,100.4,31.76,2.644,54.63,85.42,130.7,179.5,86.87,70.57,137.9,34.15,-28.91,99.02,58.38,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10472,96.96,101.3,38.66,43.91,59.43,94.37,128.7,186.3,90.8,74.55,147.7,46.38,-22.61,100.4,80.16,58.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10473,110.1,106,40.95,101.6,71.31,101.5,130.9,180.2,115.4,82.19,157.8,47.74,-12.25,110.8,93.45,74.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10474,112.3,117.1,25.93,110.9,71.6,106.6,144.4,193.7,110.7,97.35,153.6,42.11,0.8445,119.1,98.61,88.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10475,113.6,139.4,38.45,99.37,70.42,117.7,158,207.9,106,101.3,151.8,43.55,13.05,124.1,104.9,96.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10476,121.1,148.8,63.36,97.02,68.64,121.9,155.9,201,109.2,89.36,152.1,50.55,16.56,129.5,101.2,88.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10477,119.5,151.1,60.32,76.74,58.81,106.4,149.6,197.3,81.63,103.9,139.8,41.51,13.28,133.1,88.76,73.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10478,110.4,169.4,55.58,41.24,58.11,99.28,152.4,188.5,65.67,130.2,133.4,26.73,8.986,131.5,83.76,63.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10479,112.8,174.7,49.14,37.89,63.66,116.5,157.7,168.5,103.3,125.6,154.1,39.26,13.47,130.5,96.63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10480,124.3,166.9,18.6,82.74,57.01,128.1,159.2,171.1,132.5,123.3,187.1,60.02,30.85,136.6,116.8,99.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10481,131.3,184.6,11.89,123.3,51.91,120.2,153.5,182.9,112.8,136.2,194.5,53.51,40.52,143.2,116.7,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10482,127.3,201.4,34.99,102.4,52.13,112,141,174.3,102.6,135.5,172.3,41.08,40.58,149.9,101.3,100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10483,118.5,198.1,31.58,58.32,50.54,114.7,133.4,171.8,114.6,135.9,158.8,46.16,52.2,161.6,95.48,113.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10484,115.8,201.5,25.14,48.95,55.86,116.5,133.5,180.5,93.92,143,158.1,51.51,62.04,163.3,89.71,119.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10485,114.7,198,39.74,44.28,54.8,106.2,133.6,171.4,79.86,145,156.9,49.96,57.36,152.1,79.93,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10486,116.8,181.8,26.75,29.18,42.55,95.49,128.4,155.7,112.6,140.6,171.3,46.37,52.58,146.4,84.32,103.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10487,127.4,174.6,-2.166,33.37,47.26,99.74,122.7,144,127.1,119,194.6,41.93,47.72,140.6,99.13,107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10488,135.6,170.3,12.97,43.5,69.55,117.2,139.4,132.8,129.8,108.2,211.9,51.45,46.82,128.1,106.7,103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10489,140,171.4,49.97,56.53,85.46,125.7,166.6,139.3,147.7,129.3,218.3,63.6,48.43,120.6,93.48,89.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10490,134,175.3,46.41,90.31,80.17,111.5,157.6,152.8,128.5,133.1,196.4,45.95,27.45,109.7,63.93,66.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10491,112,161.5,24.04,101.1,60.86,103.4,134.4,154.8,112.3,118.6,175.1,22.36,5.681,95.91,51.9,60.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10492,104.4,148.9,36.21,57.82,60.02,112.9,139,161.3,145.4,118,184.4,23.51,17.55,101.1,67.46,82.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10493,114,150.6,39.06,27.3,74.45,109.4,136.3,163.3,150,110.1,179.1,22.72,30.72,109.5,77.18,91.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10494,106,144.3,-4.271,52.49,59.88,91.23,110.2,145,111,99.34,146.9,5.899,22.38,100.1,65.86,74.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10495,82.02,130.6,-20.2,56.46,25.89,72.99,95.87,122.7,87.62,98.32,128.6,-7.691,15.16,95.94,57.61,64.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10496,69.86,122.9,15.92,11.41,22.55,66.39,97.47,110.5,85.39,89.17,125.1,-10.6,14.82,103.3,65.21,72.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10497,79.03,122.7,35.05,23.94,41.79,85.71,102.5,121.1,87.12,90.97,127.2,-4.917,16.2,99.43,65.05,77.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
10498,85.81,126.6,18,88.85,43.9,94.93,104.4,132.8,96.01,98.6,140.8,6.888,21.32,93.16,58.4,76.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10499,75.8,125.6,4.495,76.08,40.03,74.51,99.25,109.8,114.8,77.94,158.7,23.59,26.31,99.17,80.01,86.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10500,80.25,121.7,13.41,24.12,55.28,76.89,100.9,97,119.1,69.85,164.7,36.94,29.63,102.6,106.1,96.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10501,101.1,124.9,24.15,42.86,78.77,104.6,112.4,128.1,124.5,101.9,159.5,36.86,36.49,104.8,100.6,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10502,108.4,136.1,28.54,72.88,98.47,116.2,121.7,149.3,162,122.2,164.4,36.19,42.85,116.1,97.09,93.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10503,108.8,149.7,44.2,55.2,104.9,113.8,128,139.9,165.2,116.8,173.6,37.16,38.14,116.7,106.8,87.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10504,109.2,156.4,52.14,45.33,99.36,111.8,132.2,133.6,148.2,124.4,180.9,39.38,44.36,120.4,129.6,91.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10505,122,164,46.02,59.85,115.5,126.8,139.5,143.5,199.3,145.4,223.8,73.03,89.16,164.4,196.4,154.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10506,159.9,180.5,57.53,60.23,138.5,146.8,146,149.2,206.9,147.9,258.9,100.1,118.2,193.1,233.9,203.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10507,154.9,167.4,43.51,32.92,106.1,115.3,121.9,121.1,117.5,124.6,196.2,48.68,72.51,138.6,161.4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10508,74.44,108.2,-22.15,2.144,41.88,51.7,75.2,80.47,91.84,85.68,103.6,-22.25,12.61,63.15,76.13,71.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10509,15.93,66.64,-44.87,6.691,17.66,30.31,59.6,81.19,110.5,52.02,77.11,-39.88,3.444,41.31,52.29,44.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10510,23.22,77.68,-1.153,29.13,33.53,41.04,83.31,115.7,71.18,59.55,73.44,-40.25,14.39,46.94,39.54,35.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10511,39.44,99.41,28.73,27.91,51.45,47.57,104.9,135.2,68.39,97.87,70.46,-34.98,24.33,54.78,35.94,48.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10512,50,111.4,30.74,33.55,56.22,57.68,106.5,129.2,127.1,112.7,94.7,-10.1,43.33,74.37,52.35,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10513,63.58,120,18.8,51.93,50.04,61.94,95.15,121.3,137.3,103.3,111.4,5.111,53.52,88.68,63.36,89.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10514,62.57,108.7,-12.82,30.23,44.25,51.08,77.39,122.2,111.3,96.83,111.7,13.89,55.42,90.99,84.18,101.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10515,63.85,91.32,-24.49,2.436,52.58,53.3,70.32,118.7,122,90.78,128.1,33.26,69.22,101.1,106.8,123.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10516,90.07,99.98,4.519,25.19,70.92,71.24,80.6,105.4,138.5,87.06,137.7,40.15,76.2,106.5,96.95,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10517,106.7,107.7,31.32,51.09,77.2,74.48,89.92,103.7,119.5,87.86,127.4,35.92,65.43,92.04,83.52,82.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10518,92.44,91.27,34.09,41.75,66.29,61.54,94.64,129.4,107.7,90.32,123.9,37.2,59.32,78.24,84.02,81.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10519,73.61,80.63,18.95,29.33,51.06,51.58,100.8,146,120.8,100.1,116.7,31.19,56.92,74.45,71.01,80.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10520,59.05,87.77,-4.125,19.63,29.66,47.33,102.4,120.1,104,105.1,90.73,22.62,54.29,75.72,50.02,68.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10521,50.3,101.3,-11.5,-6.717,7.383,45.57,106.9,102,67.94,103.2,68.05,29.16,66.43,83.33,39.42,72.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10522,62.9,116.5,0.9014,-5.345,14.79,54.29,123,121,74.97,111.7,63.9,39.28,79.53,85.24,37.61,84.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10523,81.05,124.3,26.97,62.31,47.17,74.7,138.8,126.6,98.48,119.6,71.35,45.46,75,80.14,41.01,82.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10524,78.99,123.9,60.25,107.3,54.85,80.26,139.9,115,93.58,115.8,68.62,47.24,63.07,80.1,34.1,70.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10525,63.72,116.2,65.3,71.69,32.73,57.05,123.4,108.4,73.59,106.3,46.88,27.58,44.23,72.45,8.863,54.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10526,44.31,95.93,40.2,43.69,21.24,36.03,107.6,94.14,48.37,94.46,36.12,5.742,24.6,60.72,-5.2,37.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10527,32.95,82.26,26.48,40.49,22.65,38.78,103.4,91.6,48.85,97.56,52.25,23.34,28.43,66.81,10.26,37.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10528,51.98,87.59,26.75,11.17,22.46,51.41,94.44,104.3,81.64,104.1,64.99,51.27,40.17,68.86,24.75,58.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10529,76.76,86.48,28.65,5.265,24.99,55.8,84.96,89.13,63.22,83.3,58.16,49.14,34.44,54.75,19.09,73.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10530,70.11,69.32,34.9,34.56,22.62,45.56,83.71,62.72,23.85,66.28,54.57,46.28,28.88,51.4,15.21,71.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10531,60.75,52.95,40.56,37.71,17.94,34,72.03,67.75,70.66,74.44,61.48,51.51,26.17,49.22,14.23,64.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10532,65.46,40.04,36.27,21.36,20.32,25.13,53.43,80.33,108.8,73.6,58.83,37.71,10.02,32.8,0.9041,52.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10533,53.94,30.18,14.7,-0.987,15.73,6.851,41.8,66.48,70.56,64.86,53.89,29.68,-1.01,25.06,-6.157,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10534,43.93,29.15,2.177,-19.17,15.96,-1.628,32.92,48.03,75.62,61.7,62.35,40.94,-1.097,21.74,-6,18.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10535,52.45,24.73,14.8,1.729,28.88,4.128,28.64,49.69,101.8,49.21,60.45,31.54,-11.07,4.484,-24.1,-4.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10536,41.18,7.339,7.938,18.44,21.26,-8.969,18.98,46.62,67.7,34.14,43.14,11.49,-15.62,-5.891,-39.4,-19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10537,19.48,-0.5945,-3.753,9.879,11.08,-24,2.259,35.41,54.95,32.28,38.32,12.54,-1.48,-0.2483,-28.11,-6.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10538,21.35,11.35,26.95,40.32,29.23,-13.09,6.957,48.47,74.09,42.76,41.11,9.515,6.986,4.384,-10.6,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10539,23.86,16.92,43.86,54.9,37.13,-2.948,19.31,58.77,60.46,49.91,38.75,-2.601,6.867,11.46,2.928,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10540,15.37,13.02,25.42,-4.408,30.98,-4.547,9.245,38.39,50.03,33.65,34.57,-2.558,7.13,22.95,2.673,47.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10541,10.83,21.93,33.45,-11.46,46.43,-5.109,-0.1761,28.71,54.24,19.66,17.79,-8.733,-2.538,20.8,-24.18,31.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10542,5.048,29.53,47.72,50.15,58.66,-5.296,1.876,32.1,43.63,34.29,-4.048,-18.09,-14.17,9.342,-39.88,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10543,4.185,21.45,33.26,45.23,53.57,2.37,0.7983,17.23,47.85,40.96,-2.111,-1.04,-10.19,13.59,-19.6,28.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10544,20.14,28.27,35.37,19.63,61.34,16.96,5.399,9.646,78.14,35.15,11.97,21.48,4.946,33.02,-6.816,52.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10545,31.09,54.34,51.82,49.13,64.08,19.27,9.709,18.31,90.52,49.67,9.584,25.84,19.75,43.35,-17.61,48.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10546,26.21,67.12,33.41,34.91,43.91,10.05,3.855,8.526,67.84,59.28,3.619,29.31,24.4,38.5,-17.68,44.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10547,31.08,73.47,5.688,-22.71,36.25,4.107,11.95,-5.451,52.15,49.84,8.121,34.25,16.97,33.46,-11,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10548,42.7,89.38,1.495,-27.54,34.95,3.393,30.43,7.992,57.47,53.77,5.016,28.77,9.92,30.2,-22.14,24.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10549,38.98,98.02,-7.185,-33.29,18.3,3.677,34.23,25.79,42.66,60.81,-3.897,21.16,11.67,23.02,-34.65,22.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10550,40.25,97.39,-18.84,-65.65,15.54,2.278,33.37,26.68,31.49,51.52,-3.428,22.49,16.35,18.59,-33.72,29.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10551,48.84,97.52,-16.35,-29.28,18.14,-5.58,27.89,28.02,48.72,52.98,-6.294,32.8,17.08,16.14,-34.25,19.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10552,37.82,99.61,-20.16,40.38,7.146,-14.44,13.45,38.96,24,72.92,-15.2,40.42,16.23,10.1,-44.52,3.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10553,27.38,106.1,-22.51,37.53,14.07,-12.89,15.82,48.86,-14.47,79.3,-18.96,29.37,17.02,11.51,-59.53,-1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10554,25.87,104.2,-6.064,1.642,21.35,-8.544,25.52,45.12,27,70.06,-19.94,13.23,18.18,22.77,-64.56,-0.0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10555,14.11,90.73,12.56,-0.3458,10.39,-4.445,19.42,27.37,73.17,74.03,-16.5,13.84,17.36,27.74,-54.57,3.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10556,13.93,79.76,19.33,4.181,21.18,4.4,17.87,17.39,50.64,74.94,-17.76,9.28,6.397,23.43,-53.67,-2.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10557,17.94,59.56,4.272,-14.06,30.35,-2.241,17.18,25.23,31.21,52.04,-29.76,-10.95,-10.74,20.26,-62.21,-8.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10558,-2.959,35.87,-6.215,-30.81,13.66,-21.2,-4.611,28.04,43.13,49.82,-28.05,-16.14,-15.24,21.74,-60.01,-1.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10559,-17.39,30.49,12.28,-22.87,16.68,-21.36,-27.46,9.926,47.8,64,-20.73,-16.48,-16.37,24.03,-64.45,2.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10560,-17.88,17.92,4.173,-5.641,26.2,-18.83,-37.12,-11.17,34.85,34.13,-32.55,-34.67,-29.19,21.84,-79.26,-9.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10561,-29.18,-6.329,-25.17,10.47,14.24,-32.81,-42.07,-12.02,18.71,7.099,-39.02,-37.91,-33.08,17.24,-76.51,-22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10562,-32.91,-4.576,-13.81,21.82,6.11,-43.58,-41.53,-4.725,21.98,36.96,-31.34,-20.18,-20.31,21.31,-62.8,-21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10563,-27.2,12.93,-4.667,1.865,-0.8603,-48.92,-39.51,-13.08,23.2,51.9,-39.06,-22.68,-13.29,33.06,-59.08,-13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10564,-34.22,10.93,-8.692,-24.71,-6.05,-55.6,-43.99,-25.51,-6.579,26.31,-59.58,-41.48,-17.85,36.79,-61.43,-17.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10565,-41.79,-5.589,11.6,-19.51,1.294,-57.41,-49.9,-27.78,-20.21,21.28,-64.58,-42.27,-18.28,32.76,-54.16,-18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10566,-35.44,-9.114,-2.724,-30.66,-2.902,-53.88,-52.42,-28.77,6.332,31.41,-47.97,-26.2,-4.809,34.23,-33.07,6.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10567,-19.54,3.568,-36.88,-52.97,-7.39,-43.77,-53.22,-32.21,27.01,24.5,-27.67,-11.73,11.64,38.99,-16.46,29.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10568,-0.9357,10.74,-13.16,-21.36,3.156,-33.35,-44.95,-39.95,27.7,22.68,-15.54,-0.5602,17.95,40.09,-9.172,36.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10569,9.722,13.37,4.481,15.05,-0.1854,-33.52,-28.41,-50.7,27.45,35.25,-11.06,6.036,15.77,37.36,-7.215,41.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10570,6.806,15.64,-10.83,16.78,-0.1989,-36.17,-28.7,-51.46,30.25,31.61,-15.63,0.2436,3.132,28.18,-24.2,30.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10571,-2.062,1.291,13.26,26.18,21.75,-37.25,-38.99,-41.61,28.18,11.36,-20.36,-5.941,-16.96,15.21,-43.11,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10572,-7.35,-13.73,43.57,27.77,26.92,-41.43,-30.36,-35.21,26.13,12.41,-20.81,-3.072,-26.38,3.45,-46.78,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10573,-11.92,-13.43,32.71,21.74,17.42,-43.47,-32,-45.36,26.64,29.53,-39.28,-10.77,-27.24,-8.304,-64.5,-3.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10574,-22.18,-19.17,18.19,38.26,11.61,-45.35,-61,-67.1,-10.6,24.58,-75.38,-32.77,-35.35,-19.18,-89.84,-19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10575,-31.37,-24.9,12.45,34.77,-8.105,-50.39,-66.15,-78.11,-58.17,12.93,-90.09,-46.42,-44.51,-30.56,-93.41,-18.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10576,-33.97,-17.46,8.64,15.99,-24.43,-55.67,-44.27,-77.43,-23.66,17.09,-78.24,-45.22,-45.82,-43.16,-96.83,-24.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10577,-39.83,-18.39,-0.4929,22.08,-25.48,-74.83,-42.39,-78.58,14.27,12.57,-82.32,-42.85,-50.08,-53.16,-115,-44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10578,-54.07,-30.38,-30.28,8.221,-37.14,-104.2,-58.77,-85.54,-34.74,0.2207,-103.4,-47.15,-59.95,-61.79,-127.1,-51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
